Jack	They got there too late. [MASK] opened the door to see the bed covered with a sheet. The doctors had already left. “I was there at the end. He went out easy,” one of the CIA people told him.
Jack	There had been blood in the back of the Rolls—not just blood. The driver’s head had been blown apart, and his brains had scattered into the passenger compartment. [MASK] winced thinking about it. The escort had probably leaned over to push the button before defending himself. . . .
Jack	“Settle down, boy,” the pilot suggested. “He has a real talent for pissing me off,” [MASK] said after another deep breath. “I know he’s an asshole, but he almost lost his kid. Try to remember that.
Fools	I admired her work in Why Do [MASK] Fall in Love?, especially her character’s vulnerability even as the woman’s life added harder and harder layers. I liked her even more in Set It Off, especially when she gets angry at the timid girl in the gang after their first successful bank robbery.
Halloween	“When I was a cop we always dreaded [MASK] because that’s when the young brothers collectively lose their minds. They rob the trick-or-treaters. They do home invasions when people open their front doors to give out candy.
Barney	I closed my eyes and invited all the spirits I could stand, but what about the song? The only one that came immediately to mind was the [MASK] classic, “I love you, you love me.” I was hoping for something a little more soulful, but first thought, best thought.
Aristotle	Profugiorum ab Aerumna. She was praised for the way she analyzed [MASK]’s definition of place in the Physics. Each thing exists in nlace. Each thing is described by place. Would this new knowledge have pleased her mother? She did not know.
Playboy	So the great unwashed public had never spied upon her luscious nipples or her silken blond bush, even though [MASK] and similar magazines had begged, pleaded, even cried for her to reveal all—offering vast sums of money for the privilege. It was never enough.
Rocky	It goes on for fucking ever in every direction. You’re lucky I’m here at all.” “You really crack me up,” said [MASK], who looked like a poor man’s Sylvester Stallone—hence the name.
Rue	I really think I stand a chance of doing it now. Winning. It’s not just having the arrows or outsmarting the Careers a few times, although those things help. Something happened when I was holding [MASK]’s hand, watching the life drain out of her.
Peeta	My stomach is in no way satisfied. “Tomorrow’s a hunting day,” I say. “I won’t be much help with that,” [MASK] says. “I’ve never hunted before.” “I’ll kill and you cook,” I say.
Effie	Still final good-byes must be said here. [MASK] takes both of us by the hand and, with actual tears in her eyes, wishes us well. Thanks us for being the best tributes it has ever been her privilege to sponsor.
Katniss	Well, well, well. [MASK], there’s no guarantee there’ll be bows and arrows in the arena, but during your private session with the Gamemakers, show them what you can do. Until then, stay clear of archery. Are you any good at trapping?”
Peeta	2HH Before I can stop myself, I call out [MASK]’s name. paRT mi THE VICTOR ◄ I clap my hands over my mouth, but the sound has already escaped. The sky goes black and I hear a chorus of frogs begin to sing. Stupid!
Gale	You’re the best hunter I know,” says [MASK]. “It’s not just hunting. They’re armed. They think,” I say. “So do you. And you’ve had more practice. Real practice,” he says.
Peeta	They’re nightlock. You’ll be dead before they reach your stomach.” Just then, the cannon fires. I whip around, expecting [MASK] to collapse to the ground, but he only raises his eyebrows. The hovercraft appears a hundred yards or so away.
Peeta	And while I was talking, the idea of actually losing [MASK] hit me again and I realized how much I don’t want him to die. And it’s not about the sponsors. And it’s not about what will happen back home.
Haymitch	It’s bad though. They’ll throw us into the arena no matter what condition we’re in. “I know we promised [MASK] we’d do exactly what they said, but I don’t think he considered this angle.”
Rue	Especially the Careers. They, at least, can be made to pay for [MASK]’s death. No one materializes though. There aren’t many of us left and it’s a big arena. Soon they’ll be pulling out some other device to force us together.
Haymitch	See, they’d have to reveal what happened in the Training Center for it to have any worthwhile effect on the population. People would need to know what you did. But they can’t since it’s secret, so it’d be a waste of effort,” says [MASK].
Prim	I’ve never felt lonelier since the Games began. Just accept it will be a bad night, I tell myself. I try not to, but I can’t help thinking of my mother and [MASK], wondering if they’ll sleep a wink tonight.
Cinna	This day belongs to [MASK]. He’s my last hope. Maybe he can make me look so wonderful, no one will care what comes out of my mouth. The team works on me until late afternoon, turning my skin to glowing satin, stenciling patterns on my arms.
Peeta	Once were in the arena, there’s detailed coverage of the bloodbath and then the filmmakers basically alternate between shots of tributes dying and shots of us. Mostly [MASK] really, there’s no question he’s carrying this romance thing on his shoulders.
Bosch	You knew what would happen with a guy like that. Look at the Night Stalker. He’ll never get the gas. Or it’ll take twenty years.” [MASK] felt uncomfortable. He had only thought of his motives and actions in the Dollmaker case when alone.
Christmas	He spoke again. “Any possibility your British colleague simply skipped town? Do you know for a fact that his mother died?” I thought of my Tidewater morgue supervisor, who had quit before [MASK] without giving notice or a reason.
Moses	The door of the chapel, which faced them, had the Lessford quar-terings carved in the stone on each side and a great window above with stained glass showing [MASK] and the Burning Bush. The priest turned a key in the lock and motioned him to go in.
Paul	“I heard much talk of [MASK], but it was not permitted me to speak to him in his prison cell. It was a matter of much regret to this insignificant seeker after the truth who has heard that the tongue of the apostle is like a blade of the sharpest edge.”
Augustus	Perhaps he was to be singled out for some kind of honor. He felt a lift of spirits as he glanced about the lofty, resounding hall with its enormous pillars that had been raised to the glory of [MASK], the first of the emperors.
Haitian	On the levee are a few river rats, young boys, both [MASK] and Dominican, who for food or one or two coins, will carry people and their merchandise across the river on their backs. The current is swelling, the pools enlarging.
Pele	“Each night ancestors walk this land. Can you feel it?” he asked. “The island has much mana because it is the birthplace of Kamehameha I. And because [MASK] lives here. That’s why, I believe, you were called.”
Deer	[MASK] would run if they heard people talking. Being able to see pretty well in the moonlight, they were liable to scare all too easily, anyhow. They could have meat or they could have conversation, but they couldn’t have both.
Ice	You can do your own washin’, or you can leave it here at the laundry. We won’t run much past fall, I ought to tell you. [MASK] starts runnin’ in the river then, and we tie up for the winter.
George	“She can be kind to an old man like me, and let me sit there, and talk, and argue. She’s a comrade, a good comrade, and much more than that. Clever—by [MASK], yes, with a proper woman’s cleverness!
Sam	Anybody winning?” [MASK] came down the narrow, iron steps, slapping the bannister with a broad, black hand. It rang across the common room. Half a dozen men sitting about in reading cubicles, tape niches, or discussion comers looked up, smiled.
Krishna	Yes again— [MASK] and the gopis, village belle at the well. . . . And the menu— Oh no, not again— Yes, again— Tikka masala, tandoori grill, navrattan vegetable curry, dal makhni, pappadum.
Americans	“It’s not like that now. It’s—” She stopped talking when the waitress put their sandwiches before them. But they were not sandwiches as [MASK] know them. An English cheese sandwich was a piece of cheese on two pieces of buttered white bread.
Beli	She told her vecinos that the baby had died. Some people believed her. [MASK], after all, had been ailing for a while. The tiniest litde negrita on the planet. Fuku, part three. But most folks figured that she had sold the girl to some other family.
Trujillo	Ask any of your elders and they will tell you: [MASK] might have been a Dictator, but he was a Dominican Dictator, which 25. He wished that could also have been the case with his Balaguer contact.
Rick	In actuality it had probably been a manual laborer, a field hand, with aspirations for something better. Do androids dream? [MASK] asked himself. Evidently; that’s why they occasionally kill their employers and flee here. A better life, without servitude.
Iran	He stretched out on the bed, dust sifting from his clothes and hair onto the white sheets. No need to turn on the mood organ, [MASK] realized as she pressed the button which made the windows of the bedroom opaque. The gray light of day disappeared.
Rachael	“You don’t really mean it,” [MASK] said. “You’ll never call me. You don’t realize how agile an illegal escaped Nexus-6 is, how impossible it’ll be for you. We feel we owe you this because of—you know.
Isidore	“I c-c-can’t use the vidphone,” [MASK] protested, his heart laboring. “Because I’m hairy, ugly, dirty, stooped, snaggle-toothed, and gray. And also I feel sick from the radiation; I think I’m going to die.”
Deckard	“To find yourself a bounty hunter’s assignment all of a sudden. Or whatever it is you are, [MASK].” He pressed a key on his desk intercom and said, “Send one of the bounty hunters in here; I don’t care which one.
Houdini	Suddenly he collapsed in a heap. There were exclamations of disbelief followed by prolonged applause. His assistants helped him to a chair. [MASK] asked for a glass of wine to restore his strength. He held the wine up in the spotlight. It turned colorless.
Houdini	[MASK] was to tell no one of this strange confrontation. He went through the celebrations of his jailhouse feat in an uncharacteristically quiet, even subdued manner. Not even the lines at the box office following the stories in the evening papers could cheer him up.
Walker	An old sergeant with many years on the street, a veteran of Hell's Kitchen and the Tenderloin, said The crucial thing, sir, is to get this Coalhouse [MASK] engaged in conversation. With an armed maniac, talking calms him down.
Evelyn	Most of these are today in private collections. [MASK] came nearly every afternoon and stayed for as long as she could. She dressed down to be as inconspicuous as possible. Following a Thaw practice she paid great sums of money to the chauffeur to keep him quiet.
Houdini	Just call me [MASK], he said. An enterprising reporter decided to find the great magician and solicit a comment. He was that kind of reporter expert in the stupid and inconsequential news story so loved by the papers of the time.
Bees	He heard his sister inhale. Then, as though some retaining cord had reached its limit, something yanked him back into the cellar beneath the Hotel of [MASK]. The floor has stopped shaking, but the sound has not diminished. He clamps his palm to his right ear.
Adam	We've always done it; have gone to war, again and again, over words and names. You may recall that in the legend reporting the creation of [MASK], the first thing that he did, after surveying his surroundings, was to name everything in sight.
Johnny	Go ahead, [MASK]. Tell us all about it.” The men were pleased to be included in the conversation. They pocketed their awls. Some rested their elbows on their knees and cupped their chins in their hands.
Cleopatra	A hot July, of course—he might have been drinking. But what was all this about rats and feminine frailty? Asps at [MASK]’s bosom... venom... ingratitude? Women who gave their all? Babes in the gutter?
Rachel	My footsteps crunched slightly on the gravel path. I heard a voice call down to me, ‘Do you often go walking in the woods at night?’ It was my cousin [MASK]. She was sitting, without a light, at the open window of the blue bedroom.
Judas	A denial heralded the thrice crowing of a cock, and an insincerity was like the kiss of [MASK]. The adult mind can lie with untroubled conscience and a gay composure, but in those days even a small deception scoured the tongue, lashing one against the stake itself.
John	There was a dull smouldering smell, and a wisp of smoke blew past the windows of the gallery. “They are setting fire,” said [MASK] quietly, “to the stables and the farm buildings before the house.”
Mary	No, I couldn’t return to [MASK]’s, or to the campus, or to the Brotherhood, or home. I could only move ahead or stay here, underground. So I would stay here until I was chased out.
Taboo	He must have been sitting there when I came in, for on a table that held a beautiful dwarf tree I saw smoke rising from a cigarette in a jade ash tray. An open book, something called Totem and [MASK], lay beside it.
Baby	But she knew she could not wait for ever; the child was now six weeks old and everybody simply called him “[MASK]”. She washed him, and with the money she had saved from the rent went out in search of a place to buy cigarette cartons on the black market.
Caesar	There are ways to do things, and ways not to do them.’ ‘Render under [MASK]?’ the runner said. ‘I cannot discuss this subject while I bear this,' the padre said, his hand flicking for an instant toward the crown on his cuff.
Tom	Byeee!” 9 a.m. Brief moment of party oasis when an invitation arrived in the post but turned out to be party mirage: invitation to a sale of designer eyewear. 11:30 a.m. Called [MASK] in paranoid desperation to see if he wanted to go out tonight.
JERICHO	14 the WALLS OF [MASK] “Don’t let ’im surprise y\ He kin wrastle the hell out of a piano.” “Piano don’t fight back.” “Don’t it? Well—neither will you if he get the same hold on y\” “Humph.
JERICHO	Pounding on his head—pounding— gone quite crazy, pounding. The super was stunned less by the pounding than by the fact that the boy 20 THE WALLS OF [MASK] ***» kept doing it. Even after he was shaken off, the boy kept fighting aggressively.
Napoleon	The incongruous small squawks issuing out of that dark emptiness pronounced the Commandant as pleased as I was appalled, as if I had done a fine portrait of him as one of [MASK]’s marshals he had once so admired, rather than a painting of a lousy fish.
Audubon	[MASK] painted marriages, courting, all the vain pretence of polite society, & all of it was birds & all of his birds sold & it was all up a very clever thing that he was doing, a natural history of the new burghers.
Vivaldi	Even the owner stayed huddled over a small bar radiator at the far end of his domain, his back turned to me, surreptitiously slipping off that vile anthem of contemporary retailing, [MASK]’s Four Seasons, and putting on the comforting low rubato of the races, a golden slipper of sound.
Jim	He had come from somewhere else and he agreed with [MASK] that the town was devoid of opportunity—“Deader than a mackerel,” as he put it. He pointed down the street to the stack of a steamboat tied up against the levee.
Bond	[MASK] drove it hard and well and with an almost sensual pleasure. It was a battleship-grey convertible coupe, which really did convert, and it was capable of touring at ninety with thirty miles an hour in reserve.
Bond	Or something like that, thought [MASK] as he pushed his way through the swing doors of the salle privee and nodded to the bored man in evening clothes whose job it is to bar your entry and your exit with the electric foot-switch which can lock the doors at any hint of trouble.
Gordon	‘Oui, monsieur.’ ‘Just a moment. Three measures of [MASK]’s, one of vodka, half a measure of Kina Lillet. Shake it very well until it’s ice-cold, then add a large thin slice of lemon-peel.
Lenin	Here was a chance for that big step forward. What would the medal be? The Order of [MASK]? He listened carefully. ‘The target is an English spy. You would like to kill an English spy?’ ‘Very much indeed, Comrade Colonel. ’
Hope	But give up [MASK] is exactly what they did, over and over again. The doctors ordered my parents to stop trying; they refused. They are not quitters. They tried and tried, and finally came me.
Amy	I’d already pictured myself with a regular woman—a sweet, normal girl next door—and I’d already pictured telling this regular woman the story of [MASK], the lengths she had gone to—to punish me and to return to me.
Kincaid	“That kind of second-guessing could get out of hand,” [MASK] said. “Sometimes it does”—Kincaid was definitely no fool—“did you tell him that you’re a magistrate?” “Yes.” “That’s why he didn’t kill you.”
Ann	He is, I know, silently wishing us both clear sailing toward the next horizon. 12 [MASK] is standing in the emergency room lobby all alone, in her but-toned-up tan trench coat, bare-legged, wearing worn white running shoes.
Hitler	He had been three years old when [MASK] came to power, seven when his parents had been taken away in a black van; he had been hidden in an attic for another three years until, at the age of ten in 1940, he too had been discovered and taken away in a van.
Hitler	It made for itself almost everything it could ever need, and used the slave laborers, which by [MASK]’s decree were the property of the SS, to do the work. The third stage of the exploitation lay in the corpses of the dead.
Whitman	I copied more than I had intended to because I thought the last part would amuse you. Anyway, the notes in his journal gave me so many ideas that I had only to choose the best of them, like picking chocolates from a box of [MASK]’s Sampler.
Lenin	The country had been freed of Russian rule in 1918—of [MASK]’s dictum “Two steps forward and one step back,” this had been a step back—and had gotten rather to enjoy being a free nation. But its days were numbered and nothing could be done about it.
Jamie	Her spouse sank down on his haunches beside me, and began to rub [MASK]’s frozen feet in a businesslike way between large blunt-fingered hands, pausing occasionally to sip his whisky. Turning back the blankets in bits, I surveyed the damage.
Jamie	There’s several about the Duke as ha’ traded a sore arse for lands and offices.” “Ye’ll notice I havena got either one,” responded [MASK] with a grin, to further roars of laughter. “What? Never even got close?”
Jamie	I had always loved watching them as he lectured. “Tell me about your husband,” said [MASK], as though he had been reading my mind. I almost jerked my hands away in shock. “What?” “Look ye, lass.
Jamie	“You are welcome, ma niece,” he said, inclining his head. I was a little startled at the greeting, but bowed back. “I’m grateful for your hospitality,” I said, meaning it. “Have—have you seen [MASK]?”
Sassenach	“How the bloody hell did you know what I was thinking?” I demanded, ignoring the grin. He shook his head good-naturedly. “You’d make a verra poor spy, [MASK]. Everything ye think shows on your face, plain as day.
Jamie	“My hair? What’s wrong wi’ my hair?” [MASK] demanded, putting a hand up to check. Grown nearly to shoulder-length, he had as usual laced it back with a leather thong to keep it out of his face.
Jamie	If I were married to a Scot, I would presumably no longer be watched and guarded. It would be that much easier to get away when the time came. And if it were [MASK]—well, he liked me, clearly.
Jamie	I came up to find [MASK] eyeing me steadily. “I said I wouldna ask for anything you did not wish to tell me,” he said, “and I won’t, but I draw my own conclusions.
Jamie	He’ll calm down in an hour or two. Then you can—” “Have more faith in your laird,” [MASK] countered. “He’ll see the rightness in the change, once it’s finished.
Death	[MASK] makes them more beautiful. It’s something about their bodies on display in final repose—eyes wide open, lips blue, limbs stiff, skin cold. Finally, it might be said, they are at peace.
Huntington	“[MASK]’s chorea. At the end he didn’t even recognise his wife. It was horrible. For everyone. Changed everyone’s life to see him die that way.” He blinked several times and gave his attention to his cigarette and then to his fingernails.
Jacob	During that time he had been ordained, had made his decision to be part of his father’s work, had laboured like [MASK] in pursuit of a Rachel he could never be certain of winning. Yet that thought had not discouraged him.
Malik	We wouldn’t even remember it if the Indian army hadn’t taken such a beating. It didn’t mean a thing to most people. All right, said [MASK], smiling. You tell us then—what was more important than the ’62 war?
Case	The second step took her over an outstretched arm. Uniform sleeve bright with fresh blood. Glimpse of a shattered fiberglass shockstave. Her vision seemed to have narrowed to a tunnel. With the third step. [MASK] screamed and found himself back in the matrix.
Molly	“She dreamed of a state involving very little in the way of individual consciousness,” 3Jane was saying. She cupped a large cameo in her hand, extending it toward [MASK]. The carved profile was very much like her own. “Animal bliss.
Molly	They chose to regard the entire operation as an elaborate private joke, and their choice of comsats seemed to have been deliberate. [MASK]’s signals were being beamed up from a one-meter umbrella dish epoxy-ed to the roof of a black glass bank tower nearly as tall as the Sense/Net building.
Case	“Go on. You’ll enjoy this, [MASK]. Like Christmas morning.” Summer in the Sprawl, the mall crowds swaying like windblown grass, a field of flesh shot through with sudden eddies of need and gratification.
Case	“So it’s getting ready to bum itself?” [MASK] began to punch the deck nervously, at random. The matrix blurred, resolved, and he saw the complex of pink spheres representing a sikkim steel combine.
Molly	The operation hadn’t worked. He was still here, still meat, no [MASK] waiting, her eyes locked on the circling knives, no Armitage waiting in the Hilton with tickets and a new passport and money. It was all some dream, some pathetic fantasy....
Case	Some of the material had been print records, reeling smoothly down the screen, too quickly, and [MASK] had had to ask the computer to read them for him. Other segments were audio recordings of the Screaming Fist hearing.
Case	[MASK] felt the stuff had grown somehow during their absence. Or else it seemed that it was changing subtly, cooking itself down under the pressure of time, silent invisible flakes settling to form a mulch, a crystalline essence of discarded technology, flowering secretly in the Sprawl’s waste places.
Case	[MASK] jacked in and flipped for the matrix. “Get my wire?” “Yeah.” He saw that the Chinese program had grown; delicate arches of shifting polychrome were nearing the T-A ice. “Well, it’s gettin’ stickier,” the Flatline said.
Molly	“Another injection, probably,” 3Jane said, straightening up. “He was quite impatient for your arrival. I think it might be fun to nurse you back to health, [MASK].” She smiled, absently wiping a bloody hand down the front of the robe.
Molly	3Jane asked, her voice a child’s. “I think you would.” “The code,” [MASK] said. “Tell the head the code.” Jacking out. “She wants it,” he screamed, “the bitch wants it!”
Case	Bought a go-to for each of your aliases and ran the skim through some military software. You’re suicidal. [MASK]. The model gives you a month on the outside. And our medical projection says you’ll need a new pancreas inside a year.”
Case	“Well, come on. I’ll show you a little bit of Straylight while I got you here.” He lifted the comer of the blanket. White light poured out. “Shit, man, don’t just stand there.” [MASK] followed, rubbing his face.
Job	Poor as [MASK]’s turkey, but his folks came over in 1619, and one of them was the younger son of an earl. Not that bragging about blood cuts any ice with me. I was never one to trade on your ancestors, good or bad.
Sayuri	“[MASK]-san, you may not realize it, but one of the things that goes on between a geisha and her danna can cause the geisha to become pregnant, do you understand? And a man will become very upset if his mistress gives birth to another man’s child.
Ralph	“Perhaps that’s what the beast is—a ghost.” The assembly was shaken as by a wind. “There’s too much talking out of turn,” [MASK] said, “because we can’t have proper assemblies if you don’t stick to the rules.”
Ralph	The forests re-echoed; and birds lifted, crying out of the treetops, as on that first morning ages ago. Both ways the beach was deserted. Some littluns came from the shelters. [MASK] sat down on the polished trunk and the three others stood before him.
Ralph	The twins nodded like one boy. “Yes, that’s right. Let’s go up there in the morning.” [MASK] looked out and saw the sea. “We’ve got to start the fire again.”
Piggy	“How did your friend blow the conch?” “He kind of spat,” said [MASK]. “My auntie wouldn’t let me blow on account of my asthma. He said you blew from down here.”
Jack	His voice was loud and savage, and struck them into silence. “There was a ship.” [MASK], faced at once with too many awful implications, ducked away from them. He laid a hand on the pig and drew his knife.
Jack	“Through here—” “But he’d do us!” “Through here, I said—” The boar was floundering away from them. They found another pig-run parallel to the first and [MASK] raced away.
Ralph	He says will it come back tonight?” “But there isn’t a beastie!” There was no laughter at all now' and more grave w'atch-ing. [MASK] pushed both hands through his hair and looked at the little boy in mixed amusement and exasperation.
Ralph	The meeting setded down again. “So you see,” said [MASK], “we need hunters to get us meat. And another thing.” He lifted the shell on his knees and looked round the sunslashed faces. “There aren’t any grownups.
Jack	So did you.” “Call me a coward then.” [MASK] turned to the hunters. “He’s not a hunter. He’d never have got us meat. He isn’t a prefect and we don’t know anything about him.
Piggy	There was silence, except for the multitudinous murmur of the bees. At last [MASK] spoke, kindly. “’Course we have. ’Cos the smoke’s a signal and we can’t be rescued if we don’t have smoke.” “I knew that!”
Jack	I’m talking about the beast. Be frightened if you like. But as for the beast—” [MASK] paused, cradling the conch, and turned to his hunters with their dirty black caps. “Am I a hunter or am I not?”
Ralph	It’s time some people knew they’ve got to keep quiet and leave deciding things to the rest of us.” [MASK] could no longer ignore his speech. The blood was hot in his cheeks. “You haven’t got the conch,” he said.
Piggy	On the sand, even. We’d make smoke just the same.” “That’s right!” “Smoke!” “By the bathing pool!” The boys began to babble. Only [MASK] could have the intellectual daring to suggest moving the fire from the mountain.
Ralph	A flame, seemingly detached, swung like an acrobat and licked up the palm heads on the platform. The sky was black. The officer grinned cheerfully at [MASK]. “We saw your smoke. What have you been doing? Having a war or something?”
Ralph	[MASK] went on, abruptly. “But that’s littiuns’ talk. We’ll get that straight. So the last part, the bit we can all talk about, is kind of deciding on the fear.” The hair was creeping into his eyes again.
Ralph	“There’s pigs,” he said. “There’s food; and bathing water in that little stream along there—and everything. Didn’t anyone find anything else?” He handed the conch back to [MASK] and sat down.
Piggy	He spoke flatly. “I see.” The world, that understandable and lawful world, was slipping away. Once there was this and that; and now—and the ship had gone. The conch was snatched from his hands and [MASK]’s voice shrilled.
Ralph	I tell you what. He hates you too, [MASK]—” “Me? Why me?” “I dunno. You got him over the fire; an’ you’re chief an’ he isn’t.” “But he’s, he’s.
Ralph	“And then?” “I found a pig-run. It went for miles.” “So the pig-run must be somewhere in there.” [MASK] nodded. He pointed at the forest. Everybody agreed, sagely. “All right then.
Ralph	At last the assembly was silent again. Someone spoke out of turn. “Maybe he means it’s some sort of ghost.” [MASK] lifted the conch and peered into the gloom. The lightest thing was the pale beach. Surely the littluns were nearer?
Ralph	There was a shout from beyond the thicket and then [MASK] was running with the swiftness of fear through the undergrowth. He came to a pig-run, followed it for perhaps a hundred yards, and then swerved off.
Ralph	[MASK] went on. “We have lots of assemblies. Everybody enjoys speaking and being together. We decide things. But they don’t get done. We were going to have water brought from the stream and left in those coconut shells under fresh leaves.
Ralph	but I can hear.” The dispersed figures had come together on the sand and were a dense black mass that revolved. They were chanting something and littluns that had had enough were staggering away, howling. [MASK] raised the conch to his lips and then lowered it.
Ralph	“We were together then—” The officer nodded helpfully. “I know. Jolly good show. Like the Coral Island.” [MASK] looked at him dumbly. For a moment he had a fleeting picture of the strange glamour that had once invested the beaches.
Ralph	“Who’ll join my tribe?” “I will.” “Me.” “I will.” “I’ll blow the conch,” said [MASK] breathlessly, “and call an assembly.” “We shan’t hear it.”
Ralph	This palm trunk lay parallel to the beach, so that when [MASK] sat he faced the island but to the boys was a darkish figure against the shimmer of the lagoon. The two sides of the triangle of which the log was base were less evenly defined.
Simon	“I know that.” [MASK] discovered that he had spoken aloud. He opened his eyes quickly and there was the head grinning amusedly in the strange daylight, ignoring the flies, the spilled guts, even ignoring the indignity of being spiked on a stick.
Lydia	[MASK] swings the case—it contains a blazer, gym shoes as well as a load of books—onto her head. Sometimes they giggle and are in cahoots —Don’t tell you saw, hey Lydia—(When she has come from school on the back of a boy’s bicycle instead of safely by bus.)
Shylock	Everybody he’s like money. Of course—[MASK]’s gesture from a man so poor he had nothing to offer in the city but his own pound of flesh, and nothing else to gain there beyond money; money in the beggarly denominations a servant knows.
Mary	There were patterns made out of crying and knowledge and love and quarrelling. There was a pattern, or a person, for every piece of our lives. The house was polished and loved by my first mother [MASK] every day. And behind the house is where the dead are buried.
Russian	I think perhaps it’s time we gave him a bonus. He’s trying to compile a complete list for us of foreign agents here—American as well as [MASK]. Wild duck—that’s what he calls them.’ ‘It would be quite a coup.
Kidnapping	He was well, and so was she. Both were liberated, though she didn’t tell him where she’d spent the last three days. [MASK] wasn’t such a harsh ordeal after all, he joked. He had been treated superbly; not a single bruise.
Toby	“Looka here, he can talk! But I’m tellin’ you, boy, you got to forgit all dat African talk. Make white folks mad an’ scare niggers. Yo’ name [MASK]. Dey calls me Fiddler.” He pointed to himself.
Matthew	Was there anything in the Scriptures about chickens? Vaguely she recalled something—in [MASK], if she wasn’t mistaken—about “a hen gathereth her chickens beneath her wings ...” I must look that up, she told herself.
Kunta	“Four hundred!” “Five!” And the first toubob would shout: “Let’s hear six! Look at him! Works like a mule!” [MASK] shuddered with fear, his face running with sweat, breath tight in his throat.
Nadia	But [MASK] nodded. And while her eyes were warm, she did not smile. Refugees had occupied many of the open places in the city, pitching tents in the greenbelts between roads, erecting lean-tos next to the boundary walls of houses, sleeping rough on sidewalks and in the margins of streets.
Saeed	In the morning when he woke she was watching him and he stroked her hair and she touched his bristles above his lip and below his ear with her finger and he kissed her and things felt good between them. They packed up and [MASK] hef ted the large backpack and Nadia the tent
Spade	The fat man chuckled. “I palmed it?” “Yes,” [MASK] said, jingling the pistols in his hand. “Do you want to say so or do you waijj-to stand for a frisk?” “Stand for—?”
Spade	“There’s nothing funny about it.” [MASK] did not seem offended by the fat man’s laughter, nor in any way impressed. He spoke in the manner of one reasoning with a recalcitrant, but not altogether unreasonable, friend. “It’s our best bet.
Spade	The way to handle them is to toss them a victim, somebody they can hang the works on.” “Well, sir, I grant you that’s one way of doing it, but—” “ ‘But’ hell!” [MASK] said.
Sam	“You won’t do that for me?” “I won’t play the sap for you.” “Don’t say that, please.” She took his hand from her shoulder and held it to her face. “Why must you do this to me, [MASK]?
Spade	“It’s all right,” [MASK] assured him, giving h:m one of his cards. “If you want to play safe, though, we can ride up to your office and get your superintendent’s OK.” “I guess it’s all right.
Clarice	"All right, then tell me how—" "It's your turn to tell me, [MASK]. You don't have any beach vacations at the Hoof and Mouth Disease Station to offer me anymore. It's strictly quid pro quo from here on out.
Elijah	She moved to the closet with her usual quick, precise movements, pulled a shoebox out and handed it to [MASK]. “’Lijah, you still didn’t answer my question.” “What question was that, baby?” he asked, smiling up at her innocently.
Facebook	Something he wrote, rather: I read it on [MASK] that morning. It wasn’t a shock—I knew she was having a baby, he’d told me, and I’d seen her, seen that pink blind in the nursery window.
Tom	[MASK] told me, “It won’t always be like this, they’ll eventually upgrade the line and then it will be fast trains screaming past,” but I couldn’t believe it would ever actually happen. I would have stayed there, I would have bought him out if I’d had the money.
MUAD'DIB	And when it has gone past me I will turn to see fear’s path. Where the fear has gone there will be nothing. Only I will remain.” What do you despise? By this are you truly known. — FROM "MANUAL OF [MASK]" BY THE PRINCESS iRULAN
Paul	His legs were remote and rubbery. They entered a narrow side passage, its walls dimly lighted by spaced-out glowglobes. [MASK] felt the drug beginning to have its unique effect on him, opening time like a flower.
Paul	And [MASK] knew his leadership suffered from the omnipresent knowledge of this difference between them. He had not ridden the maker. Oh, he’d gone up with the others for training trips and raids, but he had not made his own voyage.
Paul	“Now I say guard yourself for true!” He leaped high to one side, then forward, pressing a furious attack. [MASK] fell back, parrying. He felt the field crackling as shield edges touched and repelled each other, sensed the electric tingling of the contact along his skin.
Paul	This is the only rule. Keep your hand in the box and live. Withdraw it and die.” [MASK] took a deep breath to still his trembling. “If I call out there’ll be servants on you in seconds and you’ll die.”
Paul	“Or our spice. You can be sure of that.” [MASK] glanced at the openings in the tunnel walls, seeing the heavy carpets on the raised ledge, glimpses of rooms with bright fabrics on the walls, piled cushions.
Stilgar	“At this distance we’re just a worm on the surface,” [MASK] said. He motioned with his left hand. “Off. Scatter on the sand.” The troop began working down the worm’s sides, dropping off, blending with the sand beneath their cloaks.
Paul	[MASK] glanced down at the scaled ring surface on which they stood, noted the character and size of the scales, the way they grew larger off to his right, smaller to his left. Every worm, he knew, moved characteristically with one side up more frequently.
ADANO	He knew what to say A BELL FOR [MASK] when his Captain started lecturing on discipline. “Well, I got my orders,” the Captain said. “I got to go out and take the guards off the road by the bridge and the sulphur works.
Pisces	“February what?” “The twenty-second.” “Ah, a little fish, is it? [MASK]. We should do well together, me being a Scorpio. You should never marry a Virgo, by the way.
Tom	[MASK] followed him toward the door. ‘You know, your father’s very concerned about your coming home. He asked me to give you a good talking to, which of course I won’t, but I’ll still have to tell him something.
Tom	... If you really didn’t know that I had been by your hotel, that only means that [MASK] didn’t tell you, which leaves the same conclusion to be drawn. It’s pretty obvious now that you’re running out and can’t face me.
Tom	Why in hell hadn’t he put the rings somewhere else, like in the lining of that suitcase? ‘I don’t really know,’ [MASK] said. ‘A whim or something. You know how he is.
Tom	He stiffened, sensing danger. You’re not out of the woods yet, he told himself. You’re not out of the house yet. ‘Ready to go?’ [MASK] asked. ‘You do live here, don’t you?’ ‘No!’
Uncle	His whole face was red and immense, his breathing heavy. “Que yo te quiero. I love you, nephew. You understand?” “Yes, [MASK], is that why you told me to come here?”
